objekt_id,breitengrad,laengengrad,gemeindebezirk_code,gemeindebezirk_bisher,gemeindebezirk_polygon,zaehlgebiet_code,zaehlbezirk_code,sub_district_code,prognoseregion_code,gebietstyp_code,gebietstyp,aggregierter_gebietstyp_code,aggregierter_gebietstyp,zuordnungsmethode,geometrie_datenstand,anzahl_polygon_treffer,grenzfall,grenznah_unter_1m,grenzdistanz_meter,bezirk_konsistent,zaehlbezirk_konsistent,qualitaetsstatus
18509,48.193216,16.407179,3,3,3,03071,0307,90307,3E,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,91.209,1,1,eindeutig_zugeordnet
18510,48.182051,16.409919,11,11,11,11022,1102,91102,11A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,49.743,1,1,eindeutig_zugeordnet
18511,48.191659,16.294921,14,14,14,14031,1403,91403,14B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,73.105,1,1,eindeutig_zugeordnet
18512,48.197689,16.267471,14,14,14,14070,1407,91407,14B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.992,1,1,eindeutig_zugeordnet
18513,48.206496,16.333321,16,16,16,16024,1602,91602,16A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,10.651,1,1,eindeutig_zugeordnet
18514,48.229987,16.446717,22,22,22,22152,2215,92215,22E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,119.277,1,1,eindeutig_zugeordnet
18515,48.190872,16.328923,15,15,15,15055,1505,91505,15C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,51.662,1,1,eindeutig_zugeordnet
18516,48.138089,16.323284,23,23,23,23024,2302,92302,23B,Y,heterogene Bebauung mit Überhang an Geschoßwohnungen,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,12.237,1,1,eindeutig_zugeordnet
18517,48.173476,16.282382,13,13,13,13080,1308,91308,13C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,21.567,1,1,eindeutig_zugeordnet
18518,48.191660,16.295978,14,14,14,14031,1403,91403,14B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,74.589,1,1,eindeutig_zugeordnet
18519,48.195288,16.405393,3,3,3,03065,0306,90306,3D,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,43.331,1,1,eindeutig_zugeordnet
18520,48.187549,16.373648,4,4,4,04027,0402,90402,4B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,29.714,1,1,eindeutig_zugeordnet
18521,48.234249,16.367765,20,20,20,20061,2006,92006,20B,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,46.824,1,1,eindeutig_zugeordnet
18522,48.134384,16.266900,23,23,23,23123,2312,92312,23E,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,12.170,1,1,eindeutig_zugeordnet
18523,48.218938,16.376214,2,2,2,02038,0203,90203,2C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,11.746,1,1,eindeutig_zugeordnet
18524,48.190355,16.351472,6,6,6,06028,0602,90602,6A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,29.508,1,1,eindeutig_zugeordnet
18525,48.190962,16.366100,4,4,4,04035,0403,90403,4A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,47.150,1,1,eindeutig_zugeordnet
18526,48.200375,16.321982,15,15,15,15076,1507,91507,15A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,47.254,1,1,eindeutig_zugeordnet
18527,48.182055,16.329332,12,12,12,12050,1205,91205,12B,A,"Zentrum, Altstadt und Gründerzeit",AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,58.306,1,1,eindeutig_zugeordnet
18528,48.218775,16.408319,2,2,2,02078,0207,90207,2E,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,32.934,1,1,eindeutig_zugeordnet
18529,48.193917,16.403591,3,3,3,03065,0306,90306,3D,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,7.458,1,1,eindeutig_zugeordnet
18530,48.194008,16.308244,14,14,14,14047,1404,91404,14C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,36.964,1,1,eindeutig_zugeordnet
18531,48.195005,16.359139,5,5,5,05011,0501,90501,5A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,53.297,1,1,eindeutig_zugeordnet
18532,48.247533,16.336930,19,19,19,19050,1905,91905,19C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,26.098,1,1,eindeutig_zugeordnet
18533,48.177049,16.322708,12,12,12,12071,1207,91207,12C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,63.061,1,1,eindeutig_zugeordnet
18534,48.187428,16.374300,4,4,4,04027,0402,90402,4B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,70.567,1,1,eindeutig_zugeordnet
18535,48.229169,16.300769,17,17,17,17051,1705,91705,17C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,39.361,1,1,eindeutig_zugeordnet
17880,48.179751,16.366783,10,10,10,10062,1006,91006,10D,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,17.122,1,1,eindeutig_zugeordnet
