Hauptwohnsitzbevoelkerung nach Wohnungen in den 250 Zaehlbezirken in Wien - Registerzaehlung 2021 | Population with main resisidence by housing in 250 sub-districts in Vienna - Census 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;WHG_WSA_TOTAL;WHG_POP_TOTAL;HAR_1;HAR_2;WHG_NOC_0;WHG_NOC_1;WHG_NOC_2;WHG_NOC_3;WHG_NOC_4;WHG_RECHTSVERH_0;WHG_RECHTSVERH_1;WHG_RECHTSVERH_2;WHG_RECHTSVERH_3;WHG_RECHTSVERH_4;WHG_NOR_0;WHG_NOR_1;WHG_NOR_2;WHG_NOR_3;WHG_NOR_4;WHG_NTZFL_0;WHG_NTZFL_1;WHG_NTZFL_2;WHG_NTZFL_3;WHG_NTZFL_4;WHG_NTZFL_5;WHG_DRM_0;WHG_DRM_1;WHG_DRM_2;WHG_DRM_3;WHG_DRM_4;WHG_DRM_5;WHG_DRM_6;WHG_DRM_7;WHG_DRM_8;WHG_DFS_0;WHG_DFS_1;WHG_DFS_2;WHG_DFS_3;WHG_DFS_4;WHG_DFS_5;WHG_DFS_6;WHG_DFS_7;WHG_DFS_8;WHG_AUSST_0;WHG_AUSST_1;WHG_AUSST_2;WHG_AUSST_3;WHG_AUSST_4;OBJ_BAUP_1;OBJ_BAUP_2;OBJ_BAUP_3;OBJ_BAUP_4;OBJ_BAUP_5;OBJ_BAUP_6;OBJ_BAUP_7;OBJ_BAUP_8;OBJ_BAUP_9;DEM_GESCHL_1;DEM_GESCHL_2;DEM_GEBSTAAT_1;DEM_GEBSTAAT_2;DEM_GEBSTAAT_3;DEM_GEBSTAAT_4;DEM_GEBSTAAT_5;DEM_GEBSTAAT_6;DEM_FAMST_1;DEM_FAMST_2;DEM_FAMST_3;DEM_FAMST_4;EDU_HAB_NAT_0;EDU_HAB_NAT_1;EDU_HAB_NAT_2;EDU_HAB_NAT_3;ERW_STATUS_1;ERW_STATUS_2;ERW_STATUS_3;ERW_STATUS_4;ERW_STATUS_5;ERW_STATUS_6;AST_OENACE_1;AST_OENACE_2;AST_OENACE_3;AST_OENACE_4;AST_OENACE_5;HST_1;HST_2;HST_3;HST_4;HST_5;REF_DATE
AT1;AT13;AT130;92100;92123;5381;10705;10699;6;5;2646;3088;4188;778;276;190;2149;7543;547;276;573;1397;8049;410;276;1169;2294;5303;1436;227;276;275;2025;2149;798;1326;1702;266;1888;276;221;1009;1627;2486;1840;1841;933;472;276;10097;303;0;29;1719;236;1347;2435;2164;750;446;295;1313;5247;5458;6335;340;1294;970;268;1498;5034;3882;639;1150;1563;4984;2571;1587;4625;728;1563;2354;399;1036;12;726;4465;42;5460;7091;3395;214;5;0;20211031
AT1;AT13;AT130;92100;92124;2799;6263;6251;12;2;1069;1704;3056;432;149;574;1175;4314;51;149;124;739;4985;266;149;206;773;3352;1563;220;149;74;1337;1514;504;963;848;145;729;149;28;330;839;1902;1155;1101;469;290;149;6082;30;2;0;149;124;75;66;775;1157;268;161;3488;2937;3326;4306;170;574;442;139;632;2945;2413;348;557;1166;2439;1541;1117;3024;281;1166;1121;220;451;5;421;2838;19;2980;4827;1305;129;2;0;20211031
AT1;AT13;AT130;92100;92125;3149;6872;6864;8;2;1260;1898;3332;380;105;587;918;5183;79;105;222;1005;5169;371;105;281;832;3321;2008;325;105;62;1122;1866;816;914;1141;195;651;105;23;233;683;2311;1279;1472;481;285;105;6703;45;10;9;43;280;147;31;69;64;2255;338;3645;3297;3575;4648;233;667;464;123;737;3431;2560;216;665;1200;2632;1821;1219;3783;299;1200;804;304;482;12;504;3524;19;2813;5249;1583;38;2;0;20211031
AT1;AT13;AT130;92100;92126;4183;8388;8376;12;7;1971;2404;3476;530;274;89;1376;6489;160;274;269;1149;6308;388;274;761;1863;3700;1630;160;274;172;1127;1839;802;1135;1418;245;1376;274;158;459;975;2353;1470;1793;604;302;274;8011;99;0;4;368;1753;297;689;520;844;1155;1035;1727;3943;4445;5790;292;739;482;225;860;4069;2902;383;1034;1200;3461;2109;1618;4052;491;1200;1592;386;667;7;526;3956;26;3873;5745;2374;262;7;0;20211031
AT1;AT13;AT130;92100;92127;708;1763;1751;12;0;220;418;982;143;23;1308;245;144;43;23;12;38;1218;472;23;20;54;313;620;733;23;16;140;348;303;241;247;125;320;23;7;32;120;342;410;397;197;235;23;1678;47;7;8;17;187;173;188;150;150;145;112;641;877;886;1266;79;105;32;17;264;702;808;130;123;285;561;477;440;773;41;285;384;83;197;1;109;693;4;956;1445;307;11;0;0;20211031
AT1;AT13;AT130;92100;92128;152;243;241;2;0;93;84;66;0;2;21;0;216;4;2;13;62;161;5;2;73;71;86;11;0;2;5;31;49;3;48;44;7;54;2;13;20;28;41;50;57;27;5;2;221;20;0;0;63;100;0;0;0;22;0;0;58;131;112;140;6;19;44;17;17;87;92;18;46;16;162;54;11;109;18;16;75;3;22;0;25;99;1;118;138;105;0;0;0;20211031
AT1;AT13;AT130;92100;92129;535;1254;1254;0;0;162;360;668;64;0;228;98;920;8;0;69;238;937;10;0;102;188;756;207;1;0;35;397;379;55;195;141;4;48;0;10;125;233;450;189;184;47;16;0;1232;0;13;9;0;3;9;13;9;0;0;70;1150;612;642;811;45;94;97;50;157;668;484;18;84;288;514;280;172;685;73;288;95;36;77;1;80;668;3;502;1045;209;0;0;0;20211031
AT1;AT13;AT130;92100;92130;8;20;17;3;0;5;2;13;0;3;14;0;2;1;3;0;1;15;1;3;1;0;15;1;0;3;0;0;4;9;0;1;0;3;3;0;0;4;9;0;1;2;1;3;17;0;0;0;15;0;0;0;0;4;1;0;0;12;8;6;0;0;0;0;14;7;12;1;0;4;12;1;3;9;2;4;3;1;1;0;1;8;0;11;13;7;0;0;0;20211031
AT1;AT13;AT130;92200;92201;913;2203;2201;2;1;252;662;1123;165;10;1071;546;542;34;10;29;75;1609;480;10;30;180;353;1217;413;10;8;259;373;343;315;321;228;346;10;25;78;140;478;441;614;234;183;10;2100;75;3;15;102;202;81;140;93;241;483;216;645;1090;1113;1687;56;182;60;40;178;891;1072;95;145;318;800;728;357;1109;59;318;456;107;154;13;154;994;6;1036;1842;352;8;1;0;20211031
AT1;AT13;AT130;92200;92202;2359;6303;6287;16;3;539;1430;3788;543;102;2318;904;2924;55;102;24;328;4831;1018;102;73;321;2228;2734;845;102;77;1028;1603;893;1001;724;248;627;102;21;169;533;2216;1267;1315;407;273;102;6122;73;5;1;102;75;111;67;104;284;416;649;4495;3068;3235;4906;128;345;255;76;593;3001;2749;166;387;1293;2282;1784;944;3526;146;1293;611;332;395;20;465;3159;18;2641;5482;735;83;3;0;20211031
AT1;AT13;AT130;92200;92203;680;1618;1609;9;1;202;498;798;119;34;1190;286;66;42;34;22;59;1084;419;34;26;106;345;608;499;34;3;182;241;199;227;255;167;310;34;0;75;115;290;301;386;191;226;34;1523;54;5;2;9;82;115;146;188;216;360;102;400;815;803;1259;40;82;67;14;156;578;817;114;109;205;725;480;208;729;51;205;450;65;118;11;94;668;6;839;1338;259;20;1;0;20211031
AT1;AT13;AT130;92200;92204;1849;4297;4284;13;0;581;1248;2226;242;23;2295;700;1225;54;23;68;176;3283;747;23;92;182;1402;1895;703;23;46;526;684;611;703;655;347;702;23;18;119;280;1150;861;1032;439;375;23;4171;83;11;9;5;157;157;223;311;470;1523;442;1009;2150;2147;3470;99;256;136;36;300;1759;1976;233;329;690;1789;1236;582;2179;120;690;877;174;257;26;369;1893;6;2003;3545;742;10;0;0;20211031
AT1;AT13;AT130;92200;92205;6550;14757;14751;6;1;2482;4080;7239;955;468;1732;1544;10905;108;468;362;2482;10735;710;468;664;1859;7449;3704;613;468;179;3008;3791;1320;2274;1948;459;1310;468;56;645;2053;4455;2906;2607;1093;474;468;14234;50;1;4;11;225;47;103;165;623;2667;344;10572;7179;7578;9737;550;1610;697;248;1915;7739;5369;362;1287;2790;5086;3996;2885;8002;708;2790;1468;799;990;31;1054;7506;44;6122;11346;3128;282;1;0;20211031
AT1;AT13;AT130;92200;92206;5010;12177;12171;6;6;1612;3092;6224;1243;6;1516;496;9960;199;6;173;624;10233;1141;6;311;737;6650;3977;496;6;178;2644;2338;1557;1477;1641;780;1556;6;81;810;2275;3290;1870;2362;751;732;6;12054;112;3;2;25;501;840;187;5066;2665;510;883;1500;5843;6334;8919;171;734;651;370;1332;5613;4811;605;1148;2289;6360;2563;965;5100;860;2289;2361;581;986;10;834;4960;45;6328;10117;2054;0;6;0;20211031
AT1;AT13;AT130;92200;92207;2143;4928;4923;5;1;684;1442;2497;304;21;1360;1545;1898;104;21;34;167;3538;1168;21;29;292;1564;2198;824;21;26;485;783;830;691;732;364;996;21;22;173;351;1079;1105;991;740;446;21;4768;128;0;11;19;267;156;348;584;369;1826;170;1189;2360;2568;3740;123;347;175;36;507;1977;2271;234;446;724;1843;1530;831;2456;130;724;1030;217;371;3;355;2196;26;2348;4028;889;10;1;0;20211031
AT1;AT13;AT130;92200;92208;8210;19828;19796;32;6;2890;4944;10046;1942;307;1104;1641;16508;268;307;371;1947;16059;1144;307;639;1932;11186;5142;622;307;311;4800;4427;2167;2263;2960;573;2020;307;145;1468;3539;5945;2754;3726;1075;869;307;19455;51;4;11;142;141;250;823;8015;3370;461;343;6283;9627;10201;12380;363;1668;1511;640;3266;9341;7869;778;1840;3672;9488;4481;2187;8909;1334;3672;3204;892;1817;11;1342;8662;81;9732;15958;3719;145;6;0;20211031
AT1;AT13;AT130;92200;92209;6677;15084;15069;15;14;2642;3840;7075;1513;241;1005;1089;12495;254;241;401;1316;12283;843;241;613;1940;9095;2575;620;241;195;3352;3082;1805;1586;2267;484;2072;241;61;1468;2603;4050;2316;2513;1261;571;241;14769;62;4;8;227;104;342;3660;4522;2010;1861;173;2185;7167;7917;9950;327;1134;807;570;2296;7010;5820;730;1524;2659;7054;3532;1839;6349;1013;2659;2943;734;1386;10;944;6205;65;7860;11611;3233;226;14;0;20211031
AT1;AT13;AT130;92200;92210;4303;9268;9258;10;0;1887;2370;4293;718;412;406;777;7291;382;412;140;1278;6306;1132;412;603;1068;4303;2464;418;412;110;1210;1898;1051;1206;1713;232;1436;412;21;422;960;2596;1854;1820;772;411;412;8830;24;0;2;8;159;496;546;734;207;1190;2119;3809;4393;4875;5966;351;837;491;165;1458;4754;3318;379;817;1462;3153;2555;2098;4748;407;1462;1307;539;805;6;563;4524;25;4150;6591;2312;365;0;0;20211031
AT1;AT13;AT130;92200;92211;6318;11718;11709;9;8;3206;3578;4480;446;56;347;1434;9470;411;56;628;1731;8743;560;56;1634;2966;5108;1665;289;56;285;1643;2402;1097;1467;2100;363;2305;56;257;994;1463;2880;2027;2544;993;504;56;11468;184;0;10;1202;2284;1310;1382;1441;773;1723;348;1255;5611;6107;7576;404;1183;716;205;1634;5252;4378;731;1357;1462;4965;3006;2285;5143;715;1462;2686;427;1285;11;624;5108;44;5931;7827;3837;46;8;0;20211031
AT1;AT13;AT130;92200;92212;1770;3914;3900;14;2;668;1128;1822;294;14;880;227;2719;74;14;81;377;3049;393;14;221;334;1437;1515;393;14;31;614;864;472;434;724;203;558;14;19;152;495;1046;628;974;267;319;14;3846;48;3;3;313;137;82;112;1734;65;275;62;1134;1885;2029;2430;131;296;205;159;693;1702;1663;198;351;522;1620;1059;713;1781;203;522;786;183;439;2;230;1721;18;1943;3086;826;0;2;0;20211031
AT1;AT13;AT130;92200;92213;3738;7288;7281;7;6;1805;2068;3030;379;7;27;1139;5910;205;7;218;1025;5854;184;7;628;1325;4149;1109;70;7;84;1270;1656;704;1019;1183;169;1196;7;91;549;1091;1851;1469;1291;674;265;7;7231;38;0;12;278;685;67;2795;1050;498;225;366;1324;3463;3825;4681;190;624;461;177;1155;3396;2579;449;864;1017;3451;1770;1050;3182;539;1017;1555;298;697;6;407;3227;22;3626;5101;2181;0;6;0;20211031
AT1;AT13;AT130;92200;92214;2359;4916;4913;3;2;896;1630;2231;157;15;104;129;4610;58;15;51;287;4177;386;15;101;795;2864;1024;117;15;12;562;884;659;626;859;403;896;15;19;327;716;1275;951;895;507;211;15;4775;102;24;0;12;2367;676;689;65;296;14;34;763;2319;2597;4143;104;250;142;53;224;2068;1967;347;534;713;2265;1365;573;2308;236;713;1179;174;306;11;322;2185;14;2384;3758;1146;10;2;0;20211031
AT1;AT13;AT130;92200;92215;4149;8801;8788;13;5;1787;2350;4124;535;17;429;232;7895;228;17;337;527;7505;415;17;540;1230;5977;715;322;17;125;1865;1866;962;921;1342;189;1514;17;122;691;1649;2322;1454;1263;1031;252;17;8649;125;2;8;207;491;389;5979;621;323;371;43;377;4112;4689;5932;166;665;607;377;1054;3866;3348;641;946;1455;4579;2014;753;3446;698;1455;2116;310;776;6;558;3469;32;4736;6562;2230;4;5;0;20211031
AT1;AT13;AT130;92200;92216;1096;2450;2443;7;1;426;654;1206;163;85;94;44;2192;35;85;18;364;1920;63;85;72;467;1321;444;61;85;22;498;570;280;301;394;20;280;85;20;142;379;756;426;402;175;65;85;2341;22;0;2;19;23;52;511;282;16;246;18;1283;1223;1227;1729;53;178;154;80;256;1214;891;115;230;455;1268;514;213;1154;151;455;416;61;213;2;182;1097;11;1158;1827;544;78;1;0;20211031
AT1;AT13;AT130;92200;92217;1072;2540;2526;14;0;404;734;1061;341;292;1527;214;476;31;292;136;314;1584;214;292;308;129;734;803;274;292;87;314;563;204;287;346;122;325;292;32;119;196;500;526;492;197;186;292;2153;67;8;20;7;253;223;112;62;81;85;133;1584;1242;1298;1770;129;200;72;39;330;1195;1038;124;183;314;691;915;620;1124;65;314;493;323;221;2;120;1053;8;1357;1760;502;278;0;0;20211031
AT1;AT13;AT130;92200;92218;3586;7314;7308;6;6;1558;2060;3475;215;6;126;482;6624;76;6;170;881;6086;171;6;272;1220;3968;1724;124;6;83;1140;1833;835;1020;1127;218;1052;6;38;390;886;2237;1234;1603;595;325;6;7258;45;0;5;11;12;117;2086;30;1236;642;161;3019;3467;3847;5594;148;480;336;145;611;3637;2599;290;788;1240;3028;1747;1299;3751;396;1240;1205;255;467;4;516;3585;17;3192;5442;1866;0;6;0;20211031
AT1;AT13;AT130;92200;92219;3270;6471;6456;15;7;1553;1818;2749;344;15;154;860;5167;275;15;334;1061;4838;223;15;825;1538;3028;915;150;15;166;1331;1440;519;837;1027;167;969;15;179;638;1016;1647;1126;1130;469;251;15;6295;158;0;3;1313;348;488;1876;302;344;164;3;1633;3241;3230;4089;196;694;561;195;736;3239;2213;304;715;993;3219;1403;856;3094;476;993;1085;234;589;7;493;2970;24;2977;4440;2024;0;7;0;20211031
AT1;AT13;AT130;92200;92220;1504;3616;3608;8;3;542;870;1715;486;31;145;317;3061;62;31;85;278;2720;502;31;149;212;1990;1042;192;31;45;731;922;370;450;465;135;467;31;28;263;780;857;704;469;332;152;31;3567;15;3;0;168;66;40;1886;29;412;41;58;916;1754;1862;2432;88;258;168;145;525;1751;1353;163;349;653;1780;809;374;1533;264;653;611;159;396;4;215;1528;17;1852;2900;690;23;3;0;20211031
AT1;AT13;AT130;92200;92221;1320;2976;2967;9;1;528;734;1558;155;46;813;225;1865;27;46;22;423;2097;388;46;28;310;1290;912;390;46;28;486;821;281;401;450;111;352;46;0;119;238;951;532;595;302;193;46;2898;25;7;0;7;141;144;182;103;102;95;34;2168;1422;1554;2157;115;277;119;34;274;1525;1119;109;223;554;914;788;720;1579;92;554;401;133;217;6;202;1450;10;1308;2323;647;5;1;0;20211031
AT1;AT13;AT130;92200;92222;2841;6441;6435;6;0;1065;1958;2708;710;464;113;94;5704;66;464;161;643;4809;364;464;141;676;3216;1828;116;464;59;904;1083;780;841;1183;387;740;464;17;297;677;1634;1324;1292;471;265;464;5917;56;4;0;94;1015;936;179;505;155;2545;13;999;2908;3533;4780;117;698;268;81;497;2863;2376;426;776;796;2868;1887;890;3234;306;796;1379;276;450;8;424;3075;17;2917;4644;1339;458;0;0;20211031
AT1;AT13;AT130;92200;92223;3016;6577;6566;11;1;1148;1868;3226;334;11;695;1859;3913;99;11;119;903;4906;638;11;276;763;2737;2299;491;11;88;1043;1544;760;978;976;315;862;11;45;324;720;1798;1346;1359;596;378;11;6492;54;8;12;336;146;357;165;87;563;1900;128;2895;3158;3419;4793;191;511;321;67;694;3278;2536;202;561;1146;2340;1796;1295;3483;242;1146;904;285;517;9;440;3243;15;2870;5124;1452;0;1;0;20211031
AT1;AT13;AT130;92200;92224;2547;5757;5754;3;1;872;1776;2692;416;139;611;1042;3925;40;139;45;491;4478;604;139;71;320;2368;2447;412;139;72;725;987;763;778;991;430;872;139;28;166;434;1480;1160;1422;517;411;139;5536;60;14;8;11;293;75;96;371;712;2781;39;1379;2787;2970;4556;136;456;167;42;400;2559;2378;247;573;861;2170;1737;989;2913;167;861;1126;280;410;9;382;2665;15;2686;4549;1071;136;1;0;20211031
AT1;AT13;AT130;92200;92225;970;2262;2261;1;0;299;644;1221;98;1;1132;430;655;44;1;22;80;1648;511;1;43;129;500;1021;568;1;3;214;464;333;319;348;162;418;1;9;71;110;486;460;639;297;189;1;2208;47;1;5;4;142;112;113;240;168;304;127;1052;1069;1193;1926;64;90;39;6;137;920;1058;128;156;401;645;659;557;1083;46;401;470;108;154;2;144;976;6;1134;1891;371;0;0;0;20211031
AT1;AT13;AT130;92200;92226;1897;4527;4492;35;3;568;1290;2426;240;40;2574;1288;564;61;40;56;174;3221;1036;40;90;163;806;2293;1135;40;63;442;738;634;745;646;425;794;40;36;120;268;779;1042;1194;598;450;40;4299;161;9;18;12;195;375;298;303;378;912;262;1792;2201;2326;3623;180;241;92;7;384;1885;2073;247;322;745;1522;1226;1034;2131;124;745;963;220;344;7;299;1928;12;2281;3738;786;0;3;0;20211031
AT1;AT13;AT130;92200;92227;3486;8355;8336;19;3;1019;2266;4660;407;47;2831;1858;3540;79;47;148;501;6294;1365;47;215;434;2184;4132;1343;47;120;885;1645;1385;1358;1183;653;1079;47;83;220;437;2290;1940;1938;844;556;47;8222;82;4;0;54;197;211;332;447;849;2133;625;3507;4051;4304;6685;231;460;208;62;709;3732;3609;298;716;1501;3006;2405;1443;4249;299;1501;1370;412;524;8;598;3883;28;3838;7057;1290;5;3;0;20211031
AT1;AT13;AT130;92200;92228;2009;4748;4726;22;1;682;1144;2624;297;83;952;1182;2466;65;83;54;350;3690;571;83;96;389;1577;1960;643;83;59;510;1002;812;789;637;233;623;83;23;108;429;1306;1134;968;408;289;83;4624;31;5;5;51;217;221;170;215;310;890;511;2163;2324;2424;3624;145;273;163;78;465;2338;1821;156;433;891;1769;1348;740;2509;169;891;646;216;317;11;373;2271;12;2081;3838;848;61;1;0;20211031
AT1;AT13;AT130;92200;92229;1609;3918;3899;19;0;466;1132;1926;394;19;2017;1087;719;76;19;27;95;2730;1047;19;26;114;844;1902;1013;19;49;399;653;564;574;555;403;702;19;22;130;286;817;807;916;564;357;19;3788;96;5;10;53;304;188;362;412;636;848;211;904;1906;2012;2915;96;237;165;65;440;1542;1831;220;325;599;1603;1169;547;1800;120;599;897;176;326;13;269;1622;10;2004;3296;622;0;0;0;20211031
AT1;AT13;AT130;92200;92230;6;16;14;2;0;2;4;10;0;2;6;3;4;1;2;0;0;14;0;2;0;0;4;8;2;2;0;0;7;3;0;0;2;2;2;0;0;0;7;3;0;2;2;2;14;0;0;0;2;0;1;0;0;0;0;13;0;11;5;10;0;0;4;0;2;7;9;0;0;0;11;4;1;12;0;0;0;1;3;6;0;6;0;4;9;7;0;0;0;20211031
AT1;AT13;AT130;92200;92231;1266;3059;3059;0;0;538;660;1404;457;379;154;105;2413;8;379;82;607;1988;3;379;343;307;1123;844;63;379;6;642;894;188;359;421;16;154;379;0;99;230;1011;526;612;137;65;379;2680;0;0;0;0;15;2;16;11;14;0;4;2997;1472;1587;1882;119;308;174;70;506;1790;958;107;204;584;983;852;640;1636;138;584;281;242;178;6;213;1531;9;1300;2055;625;379;0;0;20211031
AT1;AT13;AT130;92200;92232;2229;4442;4439;3;1;1001;1246;2048;146;3;53;1462;2880;44;3;149;693;3470;127;3;113;537;2590;1103;96;3;72;602;1079;651;534;704;127;670;3;16;139;385;1429;813;933;442;282;3;4435;4;0;0;9;114;2;309;3;6;3509;7;483;2163;2279;2419;142;496;318;53;1014;2080;1836;118;408;564;1212;1275;1391;2269;165;564;560;241;643;1;214;2195;14;2018;3198;1243;0;1;0;20211031
AT1;AT13;AT130;92300;92301;1449;3093;3078;15;3;594;834;1496;166;15;229;824;1920;105;15;105;356;2427;190;15;166;462;1246;1047;157;15;66;606;673;320;392;498;92;431;15;42;138;355;918;561;626;277;161;15;3017;50;0;11;361;37;293;525;91;414;132;96;1144;1556;1537;2107;67;304;254;65;296;1488;1189;117;299;526;1323;832;412;1566;200;526;459;117;225;7;281;1436;10;1359;2347;743;0;3;0;20211031
AT1;AT13;AT130;92300;92302;2549;5756;5704;52;6;1057;1462;2583;648;207;795;1153;3420;181;207;181;758;4096;514;207;367;705;2524;1466;487;207;134;1032;1298;616;706;803;207;753;207;77;440;656;1542;1033;1051;441;309;207;5353;173;3;20;590;345;761;410;635;626;370;354;1665;2983;2773;3716;127;674;633;109;497;2624;2406;220;506;949;2550;1420;837;2888;266;949;954;226;473;1;534;2578;17;2626;4254;1348;148;6;0;20211031
AT1;AT13;AT130;92300;92303;1749;3762;3747;15;2;703;1158;1584;315;70;2047;209;1330;106;70;108;252;2488;844;70;173;527;1033;1145;814;70;90;375;596;428;620;500;301;782;70;78;186;282;824;641;910;373;398;70;3585;80;24;3;15;318;916;989;355;328;260;160;421;1878;1884;2925;96;199;223;65;254;1485;1652;286;339;498;1560;1107;597;1619;158;498;1068;156;263;4;247;1483;22;2006;2807;898;55;2;0;20211031
AT1;AT13;AT130;92300;92304;5987;13584;13570;14;10;2309;3236;7201;828;224;472;2038;10740;110;224;264;1718;10633;745;224;433;2549;7552;2639;187;224;112;2981;3496;1371;1842;1852;228;1478;224;91;946;2293;4600;2295;2091;768;276;224;13323;35;0;2;378;59;222;2859;141;206;1668;1762;6289;6452;7132;9101;237;1132;1333;523;1258;6965;5026;502;1091;2787;5566;3190;2041;7120;764;2787;1629;516;768;8;1060;6713;31;5772;10545;2824;205;10;0;20211031
AT1;AT13;AT130;92300;92305;4230;9599;9554;45;9;1585;2572;4603;830;52;922;1224;7215;186;52;103;737;7863;844;52;225;1027;5040;2708;547;52;126;1792;1855;1280;1148;1458;409;1479;52;63;718;1425;2491;1731;1672;914;533;52;9354;154;0;39;333;126;467;1466;3654;961;701;606;1285;4653;4946;6725;207;751;676;374;866;4274;3916;496;913;1471;4371;2576;1181;4401;536;1471;2002;449;740;8;681;4151;43;4716;7538;2045;7;9;0;20211031
AT1;AT13;AT130;92300;92306;797;1609;1590;19;0;360;472;702;75;19;273;271;1013;33;19;29;252;1161;148;19;107;239;745;374;125;19;27;184;444;134;268;244;32;257;19;24;45;160;482;360;300;128;91;19;1557;31;2;0;96;64;141;189;43;34;224;26;792;766;843;1173;56;141;130;20;89;768;625;72;144;249;596;444;320;903;72;249;244;53;88;1;123;844;3;638;1184;425;0;0;0;20211031
AT1;AT13;AT130;92300;92307;5231;11628;11591;37;8;2156;2826;5710;928;228;815;2208;8139;238;228;356;1373;8808;863;228;841;1797;5096;3164;502;228;182;2131;2824;1257;1508;1707;325;1466;228;172;886;1682;3227;2152;2067;772;442;228;11114;255;0;31;1879;455;1112;1216;804;1001;772;810;3579;5635;5993;7990;272;1075;938;328;1025;5568;4367;526;1167;2160;4964;2835;1669;5594;709;2160;1889;458;818;16;891;5277;43;5401;8743;2687;190;8;0;20211031
AT1;AT13;AT130;92300;92308;3637;8445;8431;14;2;1352;2138;4184;769;363;844;1233;5923;82;363;90;1236;6280;476;363;130;1511;4125;1881;435;363;57;1633;2316;757;1174;1106;180;859;363;26;488;1306;2584;1447;1382;579;270;363;8018;60;3;1;152;297;152;1494;220;471;297;657;4705;3995;4450;5853;218;814;657;247;656;4123;3159;462;701;1629;3208;2158;1450;4261;423;1629;1313;293;526;6;660;3951;27;3801;6448;1646;349;2;0;20211031
AT1;AT13;AT130;92300;92309;3297;7417;7401;16;7;1337;2080;3131;862;469;1928;1306;3546;168;469;194;504;5099;1151;469;308;1009;2904;1663;1064;469;87;910;1374;696;1095;1059;406;1321;469;70;439;789;1676;1157;1549;714;554;469;6792;135;19;2;141;286;825;2437;1446;924;191;101;1066;3440;3977;5500;267;629;389;135;497;3025;3074;606;712;1047;2988;1910;1472;3132;353;1047;2093;262;530;14;430;2984;29;3960;5371;1586;453;7;0;20211031
AT1;AT13;AT130;92300;92310;2511;5338;5334;4;4;1071;1552;2316;395;70;343;608;4187;130;70;96;316;4373;483;70;167;798;2968;981;354;70;41;847;956;644;699;866;230;985;70;23;409;814;1343;860;1022;500;297;70;5240;28;0;0;208;89;133;1952;2022;692;74;19;149;2537;2801;3901;120;390;283;138;506;2285;2134;381;538;919;2491;1176;752;2076;336;919;1425;193;389;3;298;2044;22;2971;4084;1245;5;4;0;20211031
AT1;AT13;AT130;92300;92311;4053;8292;8289;3;3;1817;2458;3476;538;279;229;1679;5843;262;279;268;933;6383;429;279;501;1243;3813;2086;370;279;67;1235;1644;905;1149;1395;281;1337;279;19;427;933;2252;1434;1708;769;471;279;7893;84;1;35;469;225;812;1024;1441;849;664;198;2610;3949;4343;5946;301;727;475;166;677;3824;3036;528;904;1242;3237;2215;1598;3859;406;1242;1857;347;581;7;527;3669;18;4071;5840;2173;276;3;0;20211031
AT1;AT13;AT130;92300;92312;2665;5835;5817;18;5;1105;1576;2644;505;127;839;1068;3621;180;127;150;417;4353;788;127;402;648;2310;1682;666;127;81;840;1103;649;721;911;343;1060;127;71;430;735;1340;1061;1065;576;430;127;5597;95;7;9;516;171;1396;640;705;1504;293;54;556;2807;3028;4319;203;390;311;122;490;2674;2211;361;589;926;2298;1481;1130;2435;374;926;1326;224;550;5;322;2419;20;3069;4380;1344;106;5;0;20211031
AT1;AT13;AT130;92300;92313;2003;4108;4096;12;1;853;1316;1670;268;29;1603;543;1753;180;29;61;180;2636;1202;29;86;506;1255;1008;1224;29;21;334;555;413;575;748;284;1149;29;18;145;304;751;804;915;593;549;29;4018;49;4;8;255;281;586;1571;516;360;203;116;220;1924;2184;3446;157;215;95;16;179;1604;1820;320;364;528;1163;1246;1171;1738;111;528;1247;180;304;6;189;1632;15;2266;3091;999;17;1;0;20211031
AT1;AT13;AT130;92300;92314;2375;5006;4989;17;0;1018;1388;2316;284;75;1180;1177;2348;226;75;126;353;3476;976;75;256;587;1561;1488;1039;75;61;512;792;616;800;778;308;1064;75;62;225;442;986;983;1077;612;544;75;4854;71;6;0;572;311;864;856;524;520;569;130;660;2370;2636;3973;241;302;146;49;295;2124;2057;327;498;792;1367;1376;1471;2304;211;792;1149;233;317;15;245;2222;19;2505;3757;1191;58;0;0;20211031
AT1;AT13;AT130;92300;92315;1095;2289;2286;3;2;461;666;1027;133;11;1067;388;714;109;11;73;125;1251;829;11;102;165;492;574;945;11;14;152;324;233;395;404;181;575;11;10;25;115;355;425;629;333;386;11;2245;31;0;2;162;137;214;676;333;213;137;70;347;1082;1207;1873;117;134;50;16;99;927;962;163;237;318;514;683;774;999;60;318;617;130;165;7;97;942;8;1235;1724;555;8;2;0;20211031
