objekt_id,hofname,adresse,bezirk,bild_titel,zuordnungssicherheit,entfernung_m,quellseite_url,vorschaubild_url,fotograf,lizenz,lizenz_url,aufnahmedatum,begruendung
18128,ENGERTHSTRASSE 237B,Engerthstraße 237,2,File:1020 Engerthstraße 237 Handelskai 222-224 Stg 4 - Mosaik Brückenbau von Hans Stockbauer 1961 IMG 8993.jpg,0.75,48.0,https://commons.wikimedia.org/wiki/File:1020_Engerthstra%C3%9Fe_237_Handelskai_222-224_Stg_4_-_Mosaik_Br%C3%BCckenbau_von_Hans_Stockbauer_1961_IMG_8993.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/1020_Engerthstra%C3%9Fe_237_Handelskai_222-224_Stg_4_-_Mosaik_Br%C3%BCckenbau_von_Hans_Stockbauer_1961_IMG_8993.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Ewald Judt,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2014-02-17,Straße & Hausnummer 'engerthstraße 237' im Bildtext (+0.35) | Sehr gute Geodistanz (48m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10) | Bezirksbezug (2. Bezirk) im Bildtext (+0.05)
18132,Mithlingerhof Rasenstadt,Neilreichgasse 100,10,"File:GT Rudolf Friemel, Ernst-Ludwig-Gasse 8, Stiege 1, Vienna 02.jpg",0.65,160.9,"https://commons.wikimedia.org/wiki/File:GT_Rudolf_Friemel,_Ernst-Ludwig-Gasse_8,_Stiege_1,_Vienna_02.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0d/GT_Rudolf_Friemel%2C_Ernst-Ludwig-Gasse_8%2C_Stiege_1%2C_Vienna_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2023-06-30 16:04:53,Exakter Hofname 'Mithlingerhof Rasenstadt' im Bildtext (+0.50) | Moderate Geodistanz (161m <= 250m) (+0.05) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18224,JAEGERHAUSGASSE 52-56,Jägerhausgasse 52-56,12,"File:Jägerhausgasse 52-56, Vienna.jpg",0.75,32.0,"https://commons.wikimedia.org/wiki/File:J%C3%A4gerhausgasse_52-56,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a5/J%C3%A4gerhausgasse_52-56%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-08-21 13:05:00,Straße & Hausnummer 'jägerhausgasse 52' im Bildtext (+0.35) | Hervorragende Geodistanz (32m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18063,AUSSTELLUNGSSTRASSE 65,Ausstellungsstraße 65,2,"File:Ausstellungsstraße 65, Leopoldstadt (02).jpg",0.70,53.0,"https://commons.wikimedia.org/wiki/File:Ausstellungsstra%C3%9Fe_65,_Leopoldstadt_(02).jpg",https://upload.wikimedia.org/wikipedia/commons/3/36/Ausstellungsstra%C3%9Fe_65%2C_Leopoldstadt_%2802%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2018-04-24 15:46:56,Straße & Hausnummer 'ausstellungsstraße 65' im Bildtext (+0.35) | Sehr gute Geodistanz (53m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18208,MARGARETENSTRASSE 40,Margaretenstraße 40,4,"File:Margaretenstraße 40, Vienna.jpg",0.75,7.1,"https://commons.wikimedia.org/wiki/File:Margaretenstra%C3%9Fe_40,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6f/Margaretenstra%C3%9Fe_40%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-07-30 11:38:48,Straße & Hausnummer 'margaretenstraße 40' im Bildtext (+0.35) | Hervorragende Geodistanz (7m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18138,Hugo-Breitner-Hof,Linzer Straße 299-325,14,File:Wien-Baumgarten - Hugo Breitner-Hof - Denkmal Hugo Breitner.jpg,0.75,64.3,https://commons.wikimedia.org/wiki/File:Wien-Baumgarten_-_Hugo_Breitner-Hof_-_Denkmal_Hugo_Breitner.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Wien-Baumgarten_-_Hugo_Breitner-Hof_-_Denkmal_Hugo_Breitner.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Häferl,CC BY-SA 3.0 at,https://creativecommons.org/licenses/by-sa/3.0/at/deed.en,2013-07-09 12:02:54,Exakter Hofname 'Hugo-Breitner-Hof' im Bildtext (+0.50) | Sehr gute Geodistanz (64m <= 90m) (+0.25)
18192,SCHOENBRUNNER STR. 159,Kollmayergasse 2-8,12,"File:Relief Alter Meidlinger Geflügelmarkt by Franz Fischer, Kollmayergasse 2, Vienna.jpg",0.75,33.5,"https://commons.wikimedia.org/wiki/File:Relief_Alter_Meidlinger_Gefl%C3%BCgelmarkt_by_Franz_Fischer,_Kollmayergasse_2,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/8/81/Relief_Alter_Meidlinger_Gefl%C3%BCgelmarkt_by_Franz_Fischer%2C_Kollmayergasse_2%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2017-03-07 09:34:39,Straße & Hausnummer 'kollmayergasse 2' im Bildtext (+0.35) | Hervorragende Geodistanz (34m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17977,MERGENTHALERPLATZ 1,Mergenthalerplatz 1,22,File:Mergenthalerplatz1.jpg,0.70,47.1,https://commons.wikimedia.org/wiki/File:Mergenthalerplatz1.jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/Mergenthalerplatz1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Clemens Mosch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-06-03 18:14:01,Straße & Hausnummer 'mergenthalerplatz 1' im Bildtext (+0.35) | Sehr gute Geodistanz (47m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18076,KAUNITZGASSE 11,Kaunitzgasse 11-13,6,"File:Kaunitzgasse 15-17, Vienna.jpg",0.60,36.0,"https://commons.wikimedia.org/wiki/File:Kaunitzgasse_15-17,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4b/Kaunitzgasse_15-17%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-07-21 15:44:03,Straße 'kaunitzgasse' im Bildtext (+0.20) | Hervorragende Geodistanz (36m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17991,KARL-HEINZ-STRASSE 22A,Karl-Heinz-Straße 22a,23,"File:Karl-Heinz-Straße 22a, Vienna.jpg",0.75,4.1,"https://commons.wikimedia.org/wiki/File:Karl-Heinz-Stra%C3%9Fe_22a,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0d/Karl-Heinz-Stra%C3%9Fe_22a%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-08-21 12:40:41,Straße & Hausnummer 'karl-heinz-straße 22' im Bildtext (+0.35) | Hervorragende Geodistanz (4m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17664,PRANDAUGASSE 3,Prandaugasse 3,22,File:Wien-wiener-linien-sl-25-1133402.jpg,0.60,67.9,https://commons.wikimedia.org/wiki/File:Wien-wiener-linien-sl-25-1133402.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Wien-wiener-linien-sl-25-1133402.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Kurt Rasmussen,Attribution,,2019-02-11 17:03:47,Straße & Hausnummer 'prandaugasse 3' im Bildtext (+0.35) | Sehr gute Geodistanz (68m <= 90m) (+0.25)
17665,YBBSSTRASSE 40-42,Ybbsstraße 40-42,2,File:1020 Ybbsstraße 40-42 - Relief Pflanzen und Tiere von Josef Franz Riedl 1928 IMG 6664.jpg,0.80,16.3,https://commons.wikimedia.org/wiki/File:1020_Ybbsstra%C3%9Fe_40-42_-_Relief_Pflanzen_und_Tiere_von_Josef_Franz_Riedl_1928_IMG_6664.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1d/1020_Ybbsstra%C3%9Fe_40-42_-_Relief_Pflanzen_und_Tiere_von_Josef_Franz_Riedl_1928_IMG_6664.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Ewald Judt,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2013-11-27,Straße & Hausnummer 'ybbsstraße 40' im Bildtext (+0.35) | Hervorragende Geodistanz (16m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10) | Bezirksbezug (2. Bezirk) im Bildtext (+0.05)
15583,Karl-Mark-Hof,Obkirchergasse 16,19,File:2008.04.29.Karl-Mark-Hof.Karl-Mark-Gasse.Vienna1190b.JPG,0.60,170.4,https://commons.wikimedia.org/wiki/File:2008.04.29.Karl-Mark-Hof.Karl-Mark-Gasse.Vienna1190b.JPG,https://upload.wikimedia.org/wikipedia/commons/e/e9/2008.04.29.Karl-Mark-Hof.Karl-Mark-Gasse.Vienna1190b.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Anton-kurt,Public domain,,2008-04-29,Exakter Hofname 'Karl-Mark-Hof' im Bildtext (+0.50) | Moderate Geodistanz (170m <= 250m) (+0.05) | Bezirksbezug (19. Bezirk) im Bildtext (+0.05)
15675,STAMMERSDORFER STR. 50,Stammersdorfer Straße 50,21,File:Margarethe-Trappl-Hof Innenansicht img01.jpg,0.80,17.4,https://commons.wikimedia.org/wiki/File:Margarethe-Trappl-Hof_Innenansicht_img01.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Margarethe-Trappl-Hof_Innenansicht_img01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Lucaconi2000,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2025-02-25 02:10:09,Straße & Hausnummer 'stammersdorfer straße 50' im Bildtext (+0.35) | Hervorragende Geodistanz (17m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10) | Bezirksbezug (21. Bezirk) im Bildtext (+0.05)
15678,Johann-Resch Hof,Werthenburggasse 2-4,12,"File:Sgraffito ""Der Deutsche Ritterorden als Grundherr Hetzendorfs"" by Karl Kemetter, Hetzendorf.jpg",0.75,49.0,"https://commons.wikimedia.org/wiki/File:Sgraffito_%22Der_Deutsche_Ritterorden_als_Grundherr_Hetzendorfs%22_by_Karl_Kemetter,_Hetzendorf.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b8/Sgraffito_%22Der_Deutsche_Ritterorden_als_Grundherr_Hetzendorfs%22_by_Karl_Kemetter%2C_Hetzendorf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2013-11-10 14:45:32,Kern-Hofname 'johann-resch' im Bildtext (+0.40) | Sehr gute Geodistanz (49m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17671,SCHELLEINGASSE 3,Schelleingasse 3,4,File:4. Schelleingasse - 3.jpg,0.60,54.2,https://commons.wikimedia.org/wiki/File:4._Schelleingasse_-_3.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/4._Schelleingasse_-_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Ricardalovesmonuments,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Taken on 13 May 2018 (according to <span lang=""en"" dir=""ltr""><a href=""https://en.wikipedia.org/wiki/Exif"" class=""extiw"" title=""en:Exif"">Exif</a></span> data)",Straße & Hausnummer 'schelleingasse 3' im Bildtext (+0.35) | Sehr gute Geodistanz (54m <= 90m) (+0.25)
15680,ERLAAER STRASSE 133,Erlaaer Straße 131-133,23,File:Erlaaer Straße 131-133.jpg,0.75,17.8,https://commons.wikimedia.org/wiki/File:Erlaaer_Stra%C3%9Fe_131-133.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ef/Erlaaer_Stra%C3%9Fe_131-133.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-11-22 07:40:58,Straße & Hausnummer 'erlaaer straße 131' im Bildtext (+0.35) | Hervorragende Geodistanz (18m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17769,LINKE WIENZEILE 6,Linke Wienzeile 6,6,File:Wien06 Linke Wienzeile006 GD Theater an der Wien 2019-05-26 GuentherZ 162147.jpg,0.65,23.9,https://commons.wikimedia.org/wiki/File:Wien06_Linke_Wienzeile006_GD_Theater_an_der_Wien_2019-05-26_GuentherZ_162147.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/Wien06_Linke_Wienzeile006_GD_Theater_an_der_Wien_2019-05-26_GuentherZ_162147.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2019-05-26 16:21:47,Straße & Hausnummer 'linke wienzeile 6' im Bildtext (+0.35) | Hervorragende Geodistanz (24m <= 40m) (+0.30)
15603,NUSSDORFER STRASSE 13,Nußdorfer Straße 13,9,File:Wien-wiener-linien-sl-5-1067246.jpg,0.60,80.5,https://commons.wikimedia.org/wiki/File:Wien-wiener-linien-sl-5-1067246.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Wien-wiener-linien-sl-5-1067246.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Kurt Rasmussen,Attribution,,2018-09-01 17:59:22,Straße & Hausnummer 'nußdorfer straße 13' im Bildtext (+0.35) | Sehr gute Geodistanz (80m <= 90m) (+0.25)
17688,HEINICKEGASSE 3,Heinickegasse 3,15,File:2020-05-12 Heinickegasse3 front.jpg,0.75,16.8,https://commons.wikimedia.org/wiki/File:2020-05-12_Heinickegasse3_front.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/2020-05-12_Heinickegasse3_front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Rosso Robot,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2020-05-12 15:09:52,Straße & Hausnummer 'heinickegasse 3' im Bildtext (+0.35) | Hervorragende Geodistanz (17m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17689,SIMMERINGER HAUPTSTR 142-150,Simmeringer Hauptstraße 142-150,11,File:Wien11 Simmeringer Hauptstraße142-150 GD Jochmann 2019-01-28 GuentherZ 4030.jpg,0.60,83.4,https://commons.wikimedia.org/wiki/File:Wien11_Simmeringer_Hauptstra%C3%9Fe142-150_GD_Jochmann_2019-01-28_GuentherZ_4030.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/Wien11_Simmeringer_Hauptstra%C3%9Fe142-150_GD_Jochmann_2019-01-28_GuentherZ_4030.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2019-01-28 16:45:56,Straße & Hausnummer 'simmeringer hauptstraße 142' im Bildtext (+0.35) | Sehr gute Geodistanz (83m <= 90m) (+0.25)
17616,SCHRUTKAGASSE 1-7,Schrutkagasse 1-7,13,File:Gedenktafel für Karl Fischer (Widerstandskämpfer).jpg,0.70,75.9,https://commons.wikimedia.org/wiki/File:Gedenktafel_f%C3%BCr_Karl_Fischer_(Widerstandsk%C3%A4mpfer).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Gedenktafel_f%C3%BCr_Karl_Fischer_%28Widerstandsk%C3%A4mpfer%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Dnalor 01,CC BY-SA 3.0 at,https://creativecommons.org/licenses/by-sa/3.0/at/deed.en,2023-07-11 10:36:24,Straße & Hausnummer 'schrutkagasse 1' im Bildtext (+0.35) | Sehr gute Geodistanz (76m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17617,Ernst-Karl-Winter-Hof,Thimiggasse 63-69,18,File:Wien Thimiggasse 63-69 Orientierungstafel.jpg,0.70,46.1,https://commons.wikimedia.org/wiki/File:Wien_Thimiggasse_63-69_Orientierungstafel.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Wien_Thimiggasse_63-69_Orientierungstafel.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Hadi,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2018-01-01,Straße & Hausnummer 'thimiggasse 63' im Bildtext (+0.35) | Sehr gute Geodistanz (46m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
15620,Austerlitzhof,Lorenz-Mandl-Gasse 51-53,16,File:Wien Lorenz-Mandl-Gasse 51–53.jpg,0.70,62.9,https://commons.wikimedia.org/wiki/File:Wien_Lorenz-Mandl-Gasse_51%E2%80%9353.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Wien_Lorenz-Mandl-Gasse_51%E2%80%9353.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Hadi,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2017-12-28 12:16:48,Straße & Hausnummer 'lorenz-mandl-gasse 51' im Bildtext (+0.35) | Sehr gute Geodistanz (63m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17703,RENNWEG 95,Landstraßer Hauptstraße 173-175,3,"File:Keine Einfahrt für Autos und Fuhrwerke, Landstraßer Hauptstraße 173-175.jpg",0.60,74.4,"https://commons.wikimedia.org/wiki/File:Keine_Einfahrt_f%C3%BCr_Autos_und_Fuhrwerke,_Landstra%C3%9Fer_Hauptstra%C3%9Fe_173-175.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2d/Keine_Einfahrt_f%C3%BCr_Autos_und_Fuhrwerke%2C_Landstra%C3%9Fer_Hauptstra%C3%9Fe_173-175.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-03-15 15:48:06,Straße & Hausnummer 'landstraßer hauptstraße 173' im Bildtext (+0.35) | Sehr gute Geodistanz (74m <= 90m) (+0.25)
17791,GERSTHOFER STRASSE 75-77,Gersthofer Straße 75-77,18,File:Währing (Wien) - Rudolf-Sigmund-Hof.JPG,0.70,81.0,https://commons.wikimedia.org/wiki/File:W%C3%A4hring_(Wien)_-_Rudolf-Sigmund-Hof.JPG,https://upload.wikimedia.org/wikipedia/commons/b/bf/W%C3%A4hring_%28Wien%29_-_Rudolf-Sigmund-Hof.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,C.Stadler/Bwag,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2018-05-20,Straße & Hausnummer 'gersthofer straße 75' im Bildtext (+0.35) | Sehr gute Geodistanz (81m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
15623,Karl-Wrba-Hof,Sahulkastraße 3-5,10,"File:Graffiti at BewohnerInnen-Zentrum Klub KW, Karl-Wrba-Hof.jpg",0.75,154.8,"https://commons.wikimedia.org/wiki/File:Graffiti_at_BewohnerInnen-Zentrum_Klub_KW,_Karl-Wrba-Hof.jpg",https://upload.wikimedia.org/wikipedia/commons/6/66/Graffiti_at_BewohnerInnen-Zentrum_Klub_KW%2C_Karl-Wrba-Hof.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2020-12-11 16:38:02,Exakter Hofname 'Karl-Wrba-Hof' im Bildtext (+0.50) | Gute Geodistanz (155m <= 160m) (+0.15) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17622,SPEISINGER STRASSE 100,Speisinger Straße 100,13,File:Speisinger Straße 100 01.jpg,0.70,51.8,https://commons.wikimedia.org/wiki/File:Speisinger_Stra%C3%9Fe_100_01.jpg,https://upload.wikimedia.org/wikipedia/commons/2/23/Speisinger_Stra%C3%9Fe_100_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Funke,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2023-05-07 16:03:17,Straße & Hausnummer 'speisinger straße 100' im Bildtext (+0.35) | Sehr gute Geodistanz (52m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17810,EDERGASSE 1-3,Edergasse 1-3,21,File:Edergasse 6-10.JPG,0.60,69.1,https://commons.wikimedia.org/wiki/File:Edergasse_6-10.JPG,https://upload.wikimedia.org/wikipedia/commons/3/3c/Edergasse_6-10.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,C.Stadler/Bwag,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2011-05-29,Straße & Hausnummer 'edergasse 1' im Bildtext (+0.35) | Sehr gute Geodistanz (69m <= 90m) (+0.25)
17811,Conrad-Lötsch-Hof,Floridsdorfer Markt 9-14,21,File:1210 Floridsdorfer Markt 9-14 - Conrad Lötsch-Hof - Bronzeplastik Sitzende Frau mit kurzen Haaren von Peter Steyer 1962 IMG 2162.jpg,0.70,22.6,https://commons.wikimedia.org/wiki/File:1210_Floridsdorfer_Markt_9-14_-_Conrad_L%C3%B6tsch-Hof_-_Bronzeplastik_Sitzende_Frau_mit_kurzen_Haaren_von_Peter_Steyer_1962_IMG_2162.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/1210_Floridsdorfer_Markt_9-14_-_Conrad_L%C3%B6tsch-Hof_-_Bronzeplastik_Sitzende_Frau_mit_kurzen_Haaren_von_Peter_Steyer_1962_IMG_2162.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Ewald Judt,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2016-08-06,Straße & Hausnummer 'floridsdorfer markt 9' im Bildtext (+0.35) | Hervorragende Geodistanz (23m <= 40m) (+0.30) | Bezirksbezug (21. Bezirk) im Bildtext (+0.05)
15627,Lassallehof,Lassallestraße 40,2,File:Lassalle-Hof 04.jpg,0.65,19.9,https://commons.wikimedia.org/wiki/File:Lassalle-Hof_04.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Lassalle-Hof_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Peter Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2011-04-02,Straße & Hausnummer 'lassallestraße 40' im Bildtext (+0.35) | Hervorragende Geodistanz (20m <= 40m) (+0.30)
17713,HAECKELSTRASSE 4,Haeckelstraße 4,23,"File:Haeckelstraße 4, Vienna.jpg",0.75,20.9,"https://commons.wikimedia.org/wiki/File:Haeckelstra%C3%9Fe_4,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/7/73/Haeckelstra%C3%9Fe_4%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-08-02 17:57:13,Straße & Hausnummer 'haeckelstraße 4' im Bildtext (+0.35) | Hervorragende Geodistanz (21m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17629,SCHAEFFERGASSE 10-12,Schäffergasse 10-12,4,"File:Schäffergasse 10-12, Vienna.jpg",0.75,11.3,"https://commons.wikimedia.org/wiki/File:Sch%C3%A4ffergasse_10-12,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/3/31/Sch%C3%A4ffergasse_10-12%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-08-02 15:47:21,Straße & Hausnummer 'schäffergasse 10' im Bildtext (+0.35) | Hervorragende Geodistanz (11m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17631,LANDSTR.HAUPTSTR. 92-94,Landstraßer Hauptstraße 92-94,3,File:Wien 03 Landstraßer Hauptstraße 092.jpg,0.65,31.0,https://commons.wikimedia.org/wiki/File:Wien_03_Landstra%C3%9Fer_Hauptstra%C3%9Fe_092.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Wien_03_Landstra%C3%9Fer_Hauptstra%C3%9Fe_092.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2020-04-09 15:47:10,Straße & Hausnummer 'landstraßer hauptstraße 92' im Bildtext (+0.35) | Hervorragende Geodistanz (31m <= 40m) (+0.30)
15633,Schöffelhof,Wielemansgasse 13-23,18,File:Wien Wielemansgasse 13-23.jpg,0.70,64.5,https://commons.wikimedia.org/wiki/File:Wien_Wielemansgasse_13-23.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/Wien_Wielemansgasse_13-23.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Hadi,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2017-12-23,Straße & Hausnummer 'wielemansgasse 13' im Bildtext (+0.35) | Sehr gute Geodistanz (64m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17632,Wilhelm-Hartl-Hof,Breitenfurter Straße 292,23,"File:Mutter mit Kindern by Hilde Uray, Breitenfurter Straße 292.jpg",0.65,17.4,"https://commons.wikimedia.org/wiki/File:Mutter_mit_Kindern_by_Hilde_Uray,_Breitenfurter_Stra%C3%9Fe_292.jpg",https://upload.wikimedia.org/wikipedia/commons/0/00/Mutter_mit_Kindern_by_Hilde_Uray%2C_Breitenfurter_Stra%C3%9Fe_292.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 3.0 at,https://creativecommons.org/licenses/by-sa/3.0/at/deed.en,2015-02-03 13:19:17,Straße & Hausnummer 'breitenfurter straße 292' im Bildtext (+0.35) | Hervorragende Geodistanz (17m <= 40m) (+0.30)
